key,translation,locale
customer.address.is_default_billing,Standard Rechnungsadresse,de_DE
customer.address.is_default_shipping,Is default shipping address,en_US
customer.address.is_default_shipping,Standard Lieferadresse,de_DE
customer.anonymization.success,Your account has been deleted successfully,en_US
customer.anonymization.success,Dein Account wurde gelöscht,de_DE
customer.anonymization.failed,Your account could not be deleted,en_US
customer.anonymization.failed,Deine Account konnte nicht gelöscht werden.,de_DE
customer.authorization.success,"Almost there! We send you an email to validate your email address. Please confirm it to be able to log in.",en_US
customer.authorization.success,"Fast dort! Wir senden Ihnen eine E-Mail, um Ihre E-Mail-Adresse zu bestätigen. Bitte bestätigen Sie dies, um sich anmelden zu können.",de_DE
customer.authorization.account_confirmed,"Your email address is validated. Please login to continue.",en_US
customer.authorization.account_confirmed,"Ihre E-Mail-Adresse wird bestätigt. Bitte einloggen zum Fortfahren.",de_DE
customer.profile.change.success,Profile was successfully saved,en_US
customer.profile.change.success,Profil wurde erfolgreich gespeichert,de_DE
customer.password.invalid_password,Current password is wrong,en_US
customer.password.invalid_password,Aktuelles Passwort ist falsch,de_DE
customer.password.invalid,Password is invalid,en_US
customer.password.invalid,Passwort ist ungültig,de_DE
customer.password.restore,Set a new password,en_US
customer.password.restore,Neues Passwort erstellen,de_DE
customer.password.changed,Your password was changed successfully,en_US
customer.password.changed,Dein Passwort wurde erfolgreich geändert,de_DE
customer.token.invalid,Token is invalid,en_US
customer.token.invalid,Token ist ungültig,de_DE
customer.forgotten-password.description,Enter the e-mail address associated with your account.,en_US
customer.forgotten-password.description,"Gebe deine E-Mail-Adresse an, welche mit deinem Konto verknüpft ist.",de_DE
customer.forgotten_password.email,Email Address,en_US
customer.forgotten_password.email,E-Mail Adresse,de_DE
customer.forgotten-password.title,Recover my password,en_US
customer.forgotten-password.title,Passwort vergessen,de_DE
customer.order.order_id,Order ID,en_US
customer.order.order_id,Bestellnummer,de_DE
customer.order.view_all,View All,en_US
customer.order.view_all,Alle anzeigen,de_DE
customer.order.all_orders,View orders,en_US
customer.order.all_orders,Alle Bestellungen anzeigen,de_DE
customer.order.total,Total,en_US
customer.order.total,Summe,de_DE
customer.order.view_order,View Order,en_US
customer.order.view_order,Bestellung ansehen,de_DE
customer.order.reorder,Reorder,en_US
customer.order.reorder,Nachbestellen,de_DE
customer.order.reorder_all,Reorder all,en_US
customer.order.reorder_all,Alle Artikel Nachbestellen,de_DE
customer.order.reorder_selected,Reorder selected items,en_US
customer.order.reorder_selected,Ausgewählte Artikel Nachbestellen,de_DE
customer.order.reorder.error.unable_to_reorder_items,"You can not reorder those products directly, please add them to your cart separately",en_US
customer.order.reorder.error.unable_to_reorder_items,"Du kannst diese Produkte nicht direkt nachbestellen, bitte füge sie separat in deinen Warenkorb",de_DE
customer.order.date,Order Date,en_US
customer.order.date,Datum,de_DE
customer.order.item_sku,SKU,de_DE
customer.order.item_sku,SKU,en_US
customer.order.product_name,Produkt Name,de_DE
customer.order.product_name,Product name,en_US
customer.order.item_price,Preis,de_DE
customer.order.item_price,Price,en_US
customer.order.item_quantity,Anzahl,de_DE
customer.order.item_quantity,Quantity,en_US
customer.order.item_sum,Item total,de_DE
customer.order.item_sum,Item total,en_US
customer.order.subTotal,Zwischensumme,de_DE
customer.order.subTotal,Subtotal,en_US
customer.order.taxTotal,Mehrwertsteuer,de_DE
customer.order.taxTotal,Tax,en_US
customer.order.expenseTotal,"Versandkosten (insgesamt)",de_DE
customer.order.expenseTotal,"Shipment costs (total)",en_US
customer.order.shipment,Versand,de_DE
customer.order.shipment,Shipment,en_US
customer.order.discount.total,Rabatt,de_DE
customer.order.discount.total,Discount,en_US
customer.order.grandTotal,Summe,de_DE
customer.order.grandTotal,Grand Total,en_US
customer.order.shipping_address,Lieferadresse,de_DE
customer.order.shipping_address,Shipping address,en_US
customer.order.billing_address,Rechnungsadresse,de_DE
customer.order.billing_address,Billing address,en_US
customer.order.shipment_method,Versand,de_DE
customer.order.shipment_method,Shipment,en_US
customer.order.payment_method,Zahlungsmethode,de_DE
customer.order.payment_method,Payment method,en_US
customer.order.products,Produkte,de_DE
customer.order.products,Products,en_US
customer.order.delivery_method,Zustellungsmethode,de_DE
customer.order.delivery_method,Delivery method,en_US
customer.order.requested_delivery_date,Angefordertes Lieferdatum,de_DE
customer.order.requested_delivery_date,Requested delivery date,en_US
customer.order.payment,Zahlung,de_DE
customer.order.payment,Payment,en_US
customer.order.complete_checkout,Gesamtsumme,de_DE
customer.order.complete_checkout,Complete checkout,en_US
customer.order.items_state,Items State,en_US
customer.order.items_state,Stand der Artikel,de_DE
customer.order.canceledTotal,Canceled amount,en_US
customer.order.canceledTotal,Stornierter Betrag,de_DE
customer.order.remunerationTotal,Remuneration Total,en_US
customer.order.remunerationTotal,Rückerstattungsbetrag,de_DE
customer.order.refundTotal,Refund Total,en_US
customer.order.refundTotal,Rückerstattung insgesamt,de_DE
customer.order.delivery_address,Lieferadresse,de_DE
customer.order.delivery_address,Delivery address,en_US
customer.newsletter.subscription,Newsletter settings,en_US
customer.newsletter.subscription,Meine Newsletter Einstellungen,de_DE
customer.newsletter.subscription_agreement,I agree to newsletter subscription,en_US
customer.newsletter.subscription_agreement,"Ja, ich möchte per E-Mail informiert werden.",de_DE
customer.profile,My Account,en_US
customer.profile,Mein Account,de_DE
customer.profile.title,My Account,en_US
customer.profile.title,Mein Konto,de_DE
customer.profile.link,My Profile,en_US
customer.profile.link,Mein Profil,de_DE
customer.profile.update,Update Profile,en_US
customer.profile.update,Profil Bearbeiten,de_DE
customer.profile.delete,Delete Account,en_US
customer.profile.delete,Account Löschen,de_DE
customer.profile.delete.description,This will delete all of the account information.,en_US
customer.profile.delete.description,Zusammen mit dem Account werden alle persönlichen Daten gelöscht.,de_DE
customer.profile.delete.confirmation_question,Are you sure you want to delete your account?,en_US
customer.profile.delete.confirmation_question,Willst du deinen Account wirklich löschen?,de_DE
customer.profile.first_name,First Name,en_US
customer.profile.first_name,Vorname,de_DE
customer.profile.last_name,Last Name,en_US
customer.profile.last_name,Nachname,de_DE
customer.profile.email,Email,en_US
customer.profile.email,E-Mail,de_DE
customer.profile.phone,Phone,en_US
customer.profile.phone,Telefon,de_DE
customer.profile.old_password,Old Password,en_US
customer.profile.old_password,Altes Passwort,de_DE
customer.profile.request.new_password,New Password,en_US
customer.profile.request.new_password,Neues Passwort,de_DE
customer.profile.confirm.new_password,Confirm New Password,en_US
customer.profile.confirm.new_password,Passwort bestätigen,de_DE
customer.profile.address.edit,Edit,en_US
customer.profile.address.edit,Ändern,de_DE
customer.profile.address.delete,Delete,en_US
customer.profile.address.delete,Löschen,de_DE
customer.profile.order_details,Bestellungs Details,de_DE
customer.profile.order_details,Order Details,en_US
customer.profile.order_details.giftcard.label,Gift card,en_US
customer.profile.order_details.giftcard.label,Geschenkgutschein,de_DE
customer.password.update,Change Password,en_US
customer.password.update,Passwort ändern,de_DE
customer.password.old_password,Old Password,en_US
customer.password.old_password,Altes Passwort,de_DE
customer.password.request.new_password,New Password,en_US
customer.password.request.new_password,Neues Passwort,de_DE
customer.password.confirm.new_password,Confirm Password,en_US
customer.password.confirm.new_password,Passwort bestätigen,de_DE
customer.table.actions,Actions,en_US
customer.table.actions,Aktion,de_DE
profile.form.salutation,Salutation,en_US
profile.form.salutation,Anrede,de_DE
customer.salutation.dr,Dr.,en_US
customer.salutation.dr,Dr.,de_DE
customer.customer_id,ID,en_US
customer.customer_id,ID,de_DE
forms.submit-btn,Submit,en_US
forms.submit-btn,Speichern,de_DE
forms.save-btn,Save,en_US
forms.save-btn,Speichern,de_DE
forms.submit.login,Login,en_US
forms.submit.login,Einloggen,de_DE
forms.submit.register,Register,en_US
forms.submit.register,Registrieren,de_DE
forms.forgot-password,Forgot Password,en_US
forms.forgot-password,Passwort vergessen,de_DE
forms.first-name,First Name,en_US
forms.first-name,Vorname,de_DE
forms.last-name,Last Name,en_US
forms.last-name,Nachname,de_DE
forms.email,Email,en_US
forms.email,E-Mail,de_DE
forms.password,Password,en_US
forms.password,Passwort,de_DE
forms.confirm-password,Confirm Password,en_US
forms.confirm-password,Passwort bestätigen,de_DE
forms.accept_terms,Accept Terms,en_US
forms.accept_terms,Ich stimme AGB und Datenschutz zu.,de_DE
address.salutation,Salutation,en_US
address.salutation,Anrede,de_DE
email.orderEmail.salutationMale,Mr.,en_US
email.orderEmail.salutationMale,Hr.,de_DE
email.orderEmail.salutationFemale,Ms. / Mrs.,en_US
email.orderEmail.salutationFemale,Fr.,de_DE
customer.login.failed,Login failed,en_US
customer.login.failed,Login fehlgeschlagen,de_DE
customer.email.already.used,"If this E-mail address is already in use, you will receive a password reset link. Otherwise, you must first validate your E-mail address to finish registration. Please check your E-mail.",en_US
customer.email.already.used,"Wenn die E-Mail bereits genutzt wird, werden Sie einen Passwortresetlink erhalten. Wenn nicht dann müssen Sie erst Ihre Emailadresse verifizieren. Bitte prüfen Sie ihre Email.",de_DE
general.back.button,Back,en_US
general.back.button,Zurück,de_DE
general.cancel.button,Cancel,en_US
general.cancel.button,Abbrechen,de_DE
general.edit.button,Edit,en_US
general.edit.button,Bearbeiten,de_DE
newsletter.subscription.success,You successfully subscribed to the newsletter,en_US
newsletter.subscription.success,Du wurdest erfolgreich für den Newsletter angemeldet,de_DE
newsletter.unsubscription.success,You successfully unsubscribed from the newsletter,en_US
newsletter.unsubscription.success,Du wurdest erfolgreich für den Newsletter abgemeldet,de_DE
newsletter.subscription.already_subscribed,You are already subscribed to the newsletter,en_US
newsletter.subscription.already_subscribed,Du bist bereits für den Newsletter angemeldet,de_DE
newsletter.subscription.email_format_invalid,Invalid Email address format,en_US
newsletter.subscription.email_format_invalid,Ungültiges E-Mail-Adressformat,de_DE
customer.authentication.failed,Authentication failed,en_US
customer.authentication.failed,Authentifizierung fehlgeschlagen,de_DE
customer.email.invalid,Email address is invalid,en_US
customer.email.invalid,E-Mail Adresse ist ungültig,de_DE
customer.email.format.invalid,Invalid Email address format,en_US
customer.email.format.invalid,Ungültiges E-Mail-Adressformat,de_DE
customer.password.recovery.mail.sent,"If there is an account associated with this email address, you will receive an email with further instructions",en_US
customer.password.recovery.mail.sent,"Falls ein Konto für diese Email-Addresse existiert, wirst du eine Email mit weiteren Anweisungen bekommen",de_DE
customer.address.number,House Number,en_US
customer.address.number,Nummer,de_DE
customer.address.save_new_address,Save new address to address book,en_US
customer.address.save_new_address,Neue Adresse in Adressbuch speichern,de_DE
countries.iso.AT,Austria,en_US
countries.iso.AT,Österreich,de_DE
countries.iso.DE,Germany,en_US
countries.iso.DE,Deutschland,de_DE
countries.iso.AT,Österreich,de_DE
countries.iso.AT,Austria,en_US
countries.iso.NO,Norway,en_US
countries.iso.NO,Norwegen,de_DE
countries.iso.CH,Switzerland,en_US
countries.iso.CH,Schweiz,de_DE
countries.iso.ES,Spain,en_US
countries.iso.ES,Spanien,de_DE
countries.iso.GB,United Kingdom,en_US
countries.iso.GB,Großbritannien,de_DE
customer.billingSameAsShipping,Billing address same as shipping address,en_US
customer.billingSameAsShipping,Liefer- und Rechnungsadresse sind gleich,de_DE
checkout.customer.proceed_as_user,Proceed as a registered user (sign up),en_US
checkout.customer.proceed_as_user,Melde dich mit deinem bereits vorhandenen Account an,de_DE
checkout.customer.proceed_as_guest,Proceed as a guest,en_US
checkout.customer.proceed_as_guest,Als Gast weiterverfahren,de_DE
checkout.customer.order_as_guest,Order as guest,en_US
checkout.customer.order_as_guest,Als Gast bestellen,de_DE
checkout.customer.auth_as_user,Sign Up,en_US
checkout.customer.auth_as_user,Registrieren,de_DE
checkout.customer.auth_as_guest,Buy as Guest,en_US
checkout.customer.auth_as_guest,Gastbestellung,de_DE
checkout.customer.auth_as_login,Login,en_US
checkout.customer.auth_as_login,Anmelden,de_DE
checkout.step.customer.title,Login,en_US
checkout.step.customer.title,Anmelden,de_DE
checkout.step.address.title,Address,en_US
checkout.step.address.title,Adresse,de_DE
checkout.step.shipment.title,Shipment,en_US
checkout.step.shipment.title,Versand,de_DE
checkout.step.shipment.provider.a,DHL,en_US
checkout.step.shipment.provider.a,DHL,de_DE
checkout.step.shipment.provider.b,Hermes,en_US
checkout.step.shipment.provider.b,Hermes,de_DE
checkout.step.payment.title,Payment,en_US
checkout.step.payment.title,Zahlung,de_DE
checkout.step.summary.title,Summary,en_US
checkout.step.summary.title,Übersicht Bestellung,de_DE
checkout.step.shipment,Go to Shipment,en_US
checkout.step.shipment,Weiter zum Versand,de_DE
checkout.step.address.select_address,Select an address,en_US
checkout.step.address.select_address,Eine Adresse auswählen,de_DE
checkout.step.payment,Go to Payment,en_US
checkout.step.payment,Weiter zur Zahlung,de_DE
checkout.step.summary.title,Summary,en_US
checkout.step.summary.title,Übersicht,de_DE
checkout.step.summary,Go to Summary,en_US
checkout.step.summary,Weiter zur Übersicht,de_DE
checkout.step.summary.with_method,With,en_US
checkout.step.summary.with_method,Mit,de_DE
checkout.step.summary.items,Items,en_US
checkout.step.summary.items,Artikel,de_DE
checkout.step.summary.overview,Overview,en_US
checkout.step.summary.overview,Übersicht,de_DE
checkout.step.summary.sub_total,Zwischensumme,de_DE
checkout.step.summary.sub_total,Subtotal,en_US
checkout.step.summary.grand_total,Summe,de_DE
